DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ES,2011,22.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ES,2012,24.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ES,2013,23.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ES,2014,21.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ES,2015,22.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ES,2016,22.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ES,2017,20.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ES,2018,18.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ES,2019,15.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ES,2020,15.7,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FI,2008,25.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FI,2009,26.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FI,2010,25.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FI,2011,23.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FI,2012,23.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FI,2013,23.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FI,2014,22.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FI,2015,22.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FI,2016,21.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FI,2017,21.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FI,2018,21.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FI,2019,20.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FI,2020,19.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FR,2009,22.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FR,2010,22.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FR,2011,22.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FR,2012,22.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FR,2013,21.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FR,2014,21.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FR,2015,21.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FR,2016,21.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FR,2017,22.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FR,2018,22.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FR,2019,21.7,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,FR,2020,21.2,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HR,2010,-1.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HR,2013,1.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HR,2014,6.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HR,2016,7.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HR,2017,9.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HR,2018,8.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HR,2019,8.6,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HR,2020,9.9,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HU,2007,18.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HU,2008,18.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HU,2009,17.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HU,2010,19.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HU,2011,18.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HU,2012,17.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HU,2013,19.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HU,2014,11.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HU,2015,9.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HU,2016,7.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HU,2017,10.8,b
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HU,2018,8.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HU,2019,14.8,b
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,HU,2020,12.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IE,2008,21.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IE,2009,21.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IE,2010,20.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IE,2011,23.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IE,2012,23.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IE,2013,22.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IE,2014,24.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IE,2015,25.5,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IE,2016,25,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IE,2017,24.7,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IE,2018,20.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IS,2007,30.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IS,2008,25.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IS,2009,23.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IS,2010,21.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IS,2011,22.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IS,2012,22.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IS,2013,23.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IS,2014,21.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IS,2015,22.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IS,2016,21.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IS,2017,20.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IS,2018,20.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IS,2019,21.9,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IS,2020,20.3,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IT,2007,10.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IT,2008,7.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IT,2009,5.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IT,2010,3.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IT,2011,3.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IT,2012,5.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IT,2013,5.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IT,2014,7.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IT,2015,6.3,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IT,2016,5.7,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IT,2017,6.9,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IT,2018,9.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IT,2019,8.8,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,IT,2020,8.9,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LT,2007,20.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LT,2008,19.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LT,2009,12.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LT,2010,9.4,b
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LT,2011,8.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LT,2012,9.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LT,2013,9.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LT,2014,10.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LT,2015,11.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LT,2016,10.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LT,2017,12.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LT,2018,11.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LT,2019,9.5,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LT,2020,8.9,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LU,2007,23.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LU,2008,23.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LU,2009,22.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LU,2010,21.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LU,2014,16.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LU,2018,11.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LV,2010,16.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LV,2014,14.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LV,2015,16.2,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LV,2016,16.2,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LV,2017,16.4,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LV,2018,15.4,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LV,2019,15.5,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,LV,2020,15.9,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,ME,2014,14.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MK,2014,7.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MT,2007,-3.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MT,2008,-0.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MT,2009,0.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MT,2010,0.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MT,2011,2.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MT,2012,4.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MT,2013,5.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MT,2014,9.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MT,2015,9.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MT,2016,10.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MT,2017,11.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MT,2018,13.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MT,2019,11.7,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,MT,2020,9.3,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NL,2007,27.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NL,2008,25.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NL,2009,25.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NL,2010,24.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NL,2011,24.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NL,2012,24.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NL,2013,24.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NL,2014,25.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NL,2015,22.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NL,2016,22.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NL,2017,22.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NL,2018,23.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NL,2019,20.4,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NL,2020,20.1,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NO,2008,21.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NO,2009,21.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NO,2010,21.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NO,2011,21.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NO,2012,19.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NO,2013,20.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NO,2014,20.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NO,2015,21.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NO,2016,20.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NO,2017,20.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NO,2018,19.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NO,2019,19.0,dp
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,NO,2020,19.1,dp
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PL,2007,2.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PL,2008,2.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PL,2009,3.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PL,2010,3.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PL,2011,5.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PL,2012,7.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PL,2013,6.9,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PL,2014,6.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PL,2015,4.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PL,2016,2.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PL,2017,2.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PL,2018,0.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PL,2019,-3.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PL,2020,-6.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PT,2007,5.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PT,2008,10.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PT,2009,10.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PT,2010,9.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PT,2011,17.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PT,2012,19.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PT,2013,15.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PT,2014,17.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PT,2015,19.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PT,2016,16.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PT,2017,13.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PT,2018,9.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PT,2019,9.3,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,PT,2020,9.9,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RO,2007,-4.8,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RO,2008,-4,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RO,2009,-3,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RO,2010,8.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RO,2011,7.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RO,2012,5.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RO,2013,4.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RO,2014,2.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RO,2015,0.8,e
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RO,2016,-1.2,e
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RO,2017,-3.2,e
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RO,2018,-5.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RO,2019,-5.4,e
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RO,2020,-5.4,e
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RS,2014,2.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,RS,2018,6.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SE,2008,20.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SE,2009,19.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SE,2010,18.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SE,2011,17.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SE,2012,17.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SE,2013,17.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SE,2014,16.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SE,2015,16.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SE,2016,16.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SE,2017,15.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SE,2018,14.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SE,2019,14.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SE,2020,14.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SI,2007,-3.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SI,2008,-4.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SI,2009,-9.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SI,2010,-6.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SI,2011,-1.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SI,2012,0.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SI,2013,4.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SI,2014,3.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SI,2015,5.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SI,2016,6.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y55-64,SI,2017,7.0,
